Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Ratio,YearBuilt,x,Y,CouncilArea,Latitude,Longitude,Regionname,Propertycount
Hughesdale,37 Darling St,3,House,1210000,S,Ray,22/08/2016,13,3166,3,1,2,730,122,0.167123288,1940,City of ,Monash,City of Monash,-37.9034,145.0796,Southern Metropolitan,3145
Hughesdale,30 Kinrade St,3,House,1316000,S,Ray,6/08/2016,13,3166,2,1,2,715,126,0.176223776,1949,City of ,Monash,City of Monash,-37.9072,145.0762,Southern Metropolitan,3145
Hughesdale,1051 North Rd,2,House,677500,PI,hockingstuart,30/07/2016,13,3166,2,1,4,575,83,0.144347826,1950,City of ,Monash,City of Monash,-37.9084,145.0775,Southern Metropolitan,3145
Hughesdale,3 Dalston Rd,4,House,1167500,S,Buxton,26/07/2016,13,3166,3,2,1,678,184,0.271386431,1950,City of ,Monash,City of Monash,-37.898,145.0815,Southern Metropolitan,3145
Hughesdale,1/3 Euston Rd,3,Townhouse,900000,S,Buxton,26/07/2016,13,3166,3,2,1,360,154,0.427777778,1975,City of ,Monash,City of Monash,-37.8937,145.0779,Southern Metropolitan,3145
Hughesdale,2/19 Swindon Rd,3,Townhouse,828000,S,Ray,7/05/2016,13,3166,3,2,1,206,118,0.572815534,2002,City of ,Monash,City of Monash,-37.8966,145.0863,Southern Metropolitan,3145
Hughesdale,1/547 Neerim Rd,4,Townhouse,1340000,S,Mandy,13/05/2017,13,3166,4,4,2,370,255.79,0.691324324,2006,City of ,Monash,City of Monash,-37.8919,145.0781,Southern Metropolitan,3145
Hughesdale,1/7 Dalston Rd,3,Unit,1203500,S,Ray,27/05/2017,12.3,3166,3,2,2,311,127,0.408360129,2000,City of ,Monash,City of Monash,-37.89829,145.08141,Southern Metropolitan,3145
Hughesdale,40 Canterbury St,5,House,1475000,S,Woodards,8/07/2017,12.3,3166,5,2,3,548,157,0.28649635,1920,City of ,Monash,City of Monash,-37.90403,145.08118,Southern Metropolitan,3145
Hughesdale,10 Bowen St,4,House,1570000,VB,Barry,12/08/2017,12.3,3166,4,2,1,455,170,0.373626374,1900,City of ,Monash,City of Monash,-37.9016,145.08294,Southern Metropolitan,3145
Hughesdale,50 Bowen St,3,House,1250000,VB,Barry,14/10/2017,12.3,3166,3,2,2,354,134,0.378531073,1920,City of ,Monash,City of Monash,-37.90468,145.08213,Southern Metropolitan,3145
Hughesdale,29 Dalston Rd,3,House,1407000,SP,Barry,11/11/2017,12.3,3166,3,3,4,672,156,0.232142857,1920,City of ,Monash,City of Monash,-37.8997,145.0812,Southern Metropolitan,3145
Hughesdale,10 Bowen St,4,House,815000,S,Ray,17/03/2018,12.3,3166,4,2,2,455,170,0.373626374,1900,City of ,Monash,City of Monash,-37.9016,145.08294,Southern Metropolitan,3145
Huntingdale,9/220 Huntingdale Rd,3,House,750000,S,Ray,1/07/2017,12.3,3166,3,2,2,321,87,0.271028037,2005,City of ,Monash,City of Monash,-37.90415,145.10504,Southern Metropolitan,768
Huntingdale,23 Beauford St,3,House,1093800,S,Ray,17/06/2017,12.3,3166,3,1,2,501,180,0.359281437,,City of ,Monash,City of Monash,-37.90805,145.10684,Southern Metropolitan,768
Huntingdale,50 Ross St,4,House,1145000,S,Ray,17/06/2017,12.3,3166,4,1,2,603,151,0.250414594,1960,City of ,Monash,City of Monash,-37.90822,145.11146,Southern Metropolitan,768
Huntingdale,33 Beauford St,3,House,1205000,SA,FN,23/09/2017,12.3,3166,3,2,4,622,0,0,1960,City of ,Monash,City of Monash,-37.90823,145.10851,Southern Metropolitan,768
Hurstbridge,40 Anzac Av,5,House,790000,S,Mason,12/08/2017,26.1,3099,5,2,2,1034,225,0.217601547,1985,,Shire of Nillumbik,Shire of Nillumbik,-37.63826,145.1991,Northern Victoria,1345
Ivanhoe,5/30 Magnolia Rd,1,Unit,413000,S,Nelson,10/12/2016,7.9,3079,1,1,1,845,59,0.069822485,1960,City of ,Banyule,City of Banyule,-37.7591,145.0501,Eastern Metropolitan,5549
Ivanhoe,5/14 Athelstane Gr,2,Unit,500000,PI,Ray,19/11/2016,7.9,3079,2,1,1,71,70,0.985915493,1960,City of ,Banyule,City of Banyule,-37.7634,145.0406,Eastern Metropolitan,5549
Ivanhoe,10 Abbotsford Gr,3,House,1605000,S,Nelson,12/11/2016,7.9,3079,3,2,2,608,165,0.271381579,1920,City of ,Banyule,City of Banyule,-37.7702,145.0398,Eastern Metropolitan,5549
Ivanhoe,6/14 Athelstane Gr,2,Unit,587000,S,Miles,12/11/2016,7.9,3079,2,1,1,721,78,0.108183079,1960,City of ,Banyule,City of Banyule,-37.7634,145.0406,Eastern Metropolitan,5549
Ivanhoe,1/34 Edwin St,3,House,785000,S,Miles,7/11/2016,7.9,3079,3,2,0,399,110,0.275689223,1950,City of ,Banyule,City of Banyule,-37.7551,145.05,Eastern Metropolitan,5549
Ivanhoe,950 Heidelberg Rd,3,House,1155000,S,Nelson,7/11/2016,7.9,3079,3,1,2,537,170,0.316573557,1945,City of ,Banyule,City of Banyule,-37.7773,145.0379,Eastern Metropolitan,5549
Ivanhoe,5/19 Livingstone St,2,Unit,690000,S,Barry,15/10/2016,7.9,3079,2,1,1,103,83,0.805825243,,City of ,Banyule,City of Banyule,-37.7671,145.0408,Eastern Metropolitan,5549
Ivanhoe,33 Livingstone St,3,House,1535000,S,Miles,15/10/2016,7.9,3079,3,1,2,691,140,0.20260492,1950,City of ,Banyule,City of Banyule,-37.7674,145.0392,Eastern Metropolitan,5549
Ivanhoe,19 Myrtle St,4,House,1470000,VB,Miles,15/10/2016,7.9,3079,4,2,1,694,217,0.312680115,1950,City of ,Banyule,City of Banyule,-37.7565,145.0506,Eastern Metropolitan,5549
Ivanhoe,171 Waterdale Rd,3,House,1486000,S,Nelson,15/10/2016,7.9,3079,3,1,2,645,158,0.24496124,1930,City of ,Banyule,City of Banyule,-37.7634,145.0439,Eastern Metropolitan,5549
Ivanhoe,79 Marshall St,4,House,1460000,S,Miles,24/09/2016,7.9,3079,4,1,2,605,181,0.299173554,1940,City of ,Banyule,City of Banyule,-37.7707,145.0467,Eastern Metropolitan,5549
Ivanhoe,44 Beatty St,5,House,1730000,S,Nelson,17/09/2016,7.9,3079,4,2,2,689,292,0.423802612,2007,City of ,Banyule,City of Banyule,-37.7591,145.04,Eastern Metropolitan,5549
Ivanhoe,24 Dalveen Rd,2,House,1020000,S,Buckingham,10/09/2016,7.9,3079,2,1,1,557,78,0.140035907,1955,City of ,Banyule,City of Banyule,-37.7568,145.0355,Eastern Metropolitan,5549
Ivanhoe,5 Stanley St,3,House,1465000,S,William,10/09/2016,7.9,3079,3,1,2,630,126,0.2,1960,City of ,Banyule,City of Banyule,-37.7635,145.039,Eastern Metropolitan,5549
Ivanhoe,20 Green St,4,House,2265000,S,Miles,4/03/2017,7.9,3079,4,2,2,925,208,0.224864865,1925,City of ,Banyule,City of Banyule,-37.7652,145.041,Eastern Metropolitan,5549
Ivanhoe,30 Oriel Rd,3,House,1220000,S,Ray,11/02/2017,7.9,3079,3,1,1,687,110,0.160116448,1975,City of ,Banyule,City of Banyule,-37.7634,145.0361,Eastern Metropolitan,5549
Ivanhoe,32 Ailsa Gr,3,House,1850000,S,Miles,18/03/2017,7.9,3079,3,2,2,684,232,0.339181287,2000,City of ,Banyule,City of Banyule,-37.7659,145.0392,Eastern Metropolitan,5549
Ivanhoe,11 Abbotsford Gr,4,House,2090000,S,Miles,25/02/2017,7.9,3079,4,3,2,608,315,0.518092105,1980,City of ,Banyule,City of Banyule,-37.7705,145.0396,Eastern Metropolitan,5549
Ivanhoe,2/92 Beatty St,2,Townhouse,710000,PI,Nelson,28/08/2016,7.9,3079,2,1,1,134,120,0.895522388,2012,City of ,Banyule,City of Banyule,-37.7582,145.034,Eastern Metropolitan,5549
Ivanhoe,15 Kwinana Ct,3,House,1223500,S,Nelson,22/08/2016,7.9,3079,3,2,2,721,136,0.188626907,1980,City of ,Banyule,City of Banyule,-37.758,145.0408,Eastern Metropolitan,5549
Ivanhoe,3 Scotts Pde,4,House,1720000,S,Barry,22/08/2016,7.9,3079,4,2,3,631,233,0.369255151,1935,City of ,Banyule,City of Banyule,-37.7771,145.0448,Eastern Metropolitan,5549
Ivanhoe,1/10 Oriel Rd,3,Townhouse,700000,S,Barry,27/06/2016,7.9,3079,3,2,1,189,110,0.582010582,1990,City of ,Banyule,City of Banyule,-37.7661,145.0354,Eastern Metropolitan,5549
Ivanhoe,6 Fairy St,5,House,2600000,S,Miles,18/06/2016,7.9,3079,5,3,1,1006,411,0.408548708,1920,City of ,Banyule,City of Banyule,-37.7765,145.0427,Eastern Metropolitan,5549
Ivanhoe,9 Cook St,3,House,981000,S,Nelson,4/06/2016,7.9,3079,5,3,2,626,378,0.603833866,2016,City of ,Banyule,City of Banyule,-37.76,145.0326,Eastern Metropolitan,5549
Ivanhoe,20 Locksley Rd,4,House,2400000,S,Jellis,4/06/2016,7.9,3079,0,2,2,1252,201,0.160543131,1920,City of ,Banyule,City of Banyule,-37.7727,145.0484,Eastern Metropolitan,5549
Ivanhoe,3/11 Oriel Rd,3,Townhouse,890000,S,Nelson,4/06/2016,7.9,3079,3,2,2,249,140,0.562248996,2005,City of ,Banyule,City of Banyule,-37.766,145.0345,Eastern Metropolitan,5549
Ivanhoe,4 Waterdale Rd,4,House,2595000,S,Miles,28/05/2016,7.9,3079,4,3,3,719,407,0.566063978,2007,City of ,Banyule,City of Banyule,-37.7815,145.0403,Eastern Metropolitan,5549
Ivanhoe,113 Green St,3,House,1102000,S,Nelson,22/05/2016,7.9,3079,3,1,1,597,115,0.192629816,1950,City of ,Banyule,City of Banyule,-37.7645,145.0314,Eastern Metropolitan,5549
Ivanhoe,13 Jellicoe St,3,House,1275000,VB,Nelson,22/05/2016,7.9,3079,3,2,2,834,169,0.20263789,1950,City of ,Banyule,City of Banyule,-37.7587,145.0426,Eastern Metropolitan,5549
Ivanhoe,5/52 Locksley Rd,2,Unit,739000,S,Miles,7/05/2016,7.9,3079,2,1,1,648,91,0.140432099,1965,City of ,Banyule,City of Banyule,-37.7702,145.0493,Eastern Metropolitan,5549
Ivanhoe,103 Waterdale Rd,3,House,1225000,SP,Miles,23/04/2016,7.9,3079,3,1,1,572,130,0.227272727,1930,City of ,Banyule,City of Banyule,-37.7709,145.0425,Eastern Metropolitan,5549
Ivanhoe,47 Waterdale Rd,4,House,1410000,S,Barry,6/05/2017,7.9,3079,4,2,1,449,252,0.561247216,1945,City of ,Banyule,City of Banyule,-37.777,145.0414,Eastern Metropolitan,5549
Ivanhoe,55 Livingstone St,4,House,1650000,PI,Miles,8/04/2017,7.9,3079,4,2,1,589,185,0.314091681,1910,City of ,Banyule,City of Banyule,-37.7671,145.037,Eastern Metropolitan,5549
Ivanhoe,3 Sylvan Ct,3,House,1851000,S,Jellis,13/05/2017,7.9,3079,3,2,2,618,215,0.34789644,1960,City of ,Banyule,City of Banyule,-37.7817,145.0391,Eastern Metropolitan,5549
Ivanhoe,1/12 Thoresby Gr,3,House,1300000,PI,Nelson,3/06/2017,7.8,3079,3,2,2,334,128,0.383233533,2005,City of ,Banyule,City of Banyule,-37.76538,145.04964,Eastern Metropolitan,5549
Ivanhoe,128 Green St,3,House,1475000,S,Nelson,27/05/2017,7.8,3079,3,1,2,424,114,0.268867925,1950,City of ,Banyule,City of Banyule,-37.76353,145.02941,Eastern Metropolitan,5549
Ivanhoe,49 Carn Av,5,House,2100000,PI,Upper,8/07/2017,7.8,3079,5,3,2,740,222,0.3,1960,City of ,Banyule,City of Banyule,-37.76086,145.05177,Eastern Metropolitan,5549
Ivanhoe,207 Waterdale Rd,2,House,1320000,S,Miles,8/07/2017,7.8,3079,2,1,0,620,114,0.183870968,1920,City of ,Banyule,City of Banyule,-37.76091,145.04437,Eastern Metropolitan,5549
Ivanhoe,4/75 Green St,2,Townhouse,880000,S,Miles,22/07/2017,7.8,3079,2,1,2,229,113,0.493449782,2005,City of ,Banyule,City of Banyule,-37.7651,145.03452,Eastern Metropolitan,5549
Ivanhoe,6/36 Livingstone St,4,Townhouse,985000,VB,Jellis,22/07/2017,7.8,3079,4,3,2,181,154,0.850828729,2016,City of ,Banyule,City of Banyule,-37.76758,145.03883,Eastern Metropolitan,5549
Ivanhoe,25 Fairy St,4,House,2530000,VB,Miles,29/07/2017,7.8,3079,4,2,0,637,306,0.480376766,1936,City of ,Banyule,City of Banyule,-37.77671,145.04005,Eastern Metropolitan,5549
Ivanhoe,9 Myrtle St,3,House,1465000,S,Nelson,11/11/2017,7.8,3079,3,2,2,331,240,0.725075529,2005,City of ,Banyule,City of Banyule,-37.7571,145.05,Eastern Metropolitan,5549
Ivanhoe,3A Rose St,4,House,1865000,S,Miles,11/11/2017,7.8,3079,4,2,1,389,235,0.604113111,2000,City of ,Banyule,City of Banyule,-37.7743,145.0407,Eastern Metropolitan,5549
Ivanhoe,52 Myrtle St,3,House,1200000,VB,Miles,9/12/2017,7.8,3079,3,3,2,236,161,0.68220339,2014,City of ,Banyule,City of Banyule,-37.75479,145.05266,Eastern Metropolitan,5549
Ivanhoe,9 Ford St,4,House,1950000,S,Miles,3/03/2018,7.8,3079,4,2,0,650,217,0.333846154,1925,City of ,Banyule,City of Banyule,-37.76432,145.04201,Eastern Metropolitan,5549
Ivanhoe,103 The Boulevard,4,House,2579500,S,Nelson,3/03/2018,7.8,3079,4,3,3,640,316,0.49375,2000,City of ,Banyule,City of Banyule,-37.77661,145.04659,Eastern Metropolitan,5549
Ivanhoe,122 Bond St,4,House,1836000,SP,Nelson,24/02/2018,7.8,3079,4,2,2,624,200,0.320512821,1955,City of ,Banyule,City of Banyule,-37.76154,145.03147,Eastern Metropolitan,5549
Ivanhoe,50 Magnolia Rd,3,House,1417500,S,Miles,24/02/2018,7.8,3079,3,1,,647,164,0.253477589,1920,City of ,Banyule,City of Banyule,-37.7578,145.05034,Eastern Metropolitan,5549
Ivanhoe East,271 The Boulevard,5,House,3850000,SP,Miles,3/12/2016,9,3079,5,4,2,2064,405,0.19622093,1951,City of ,Banyule,City of Banyule,-37.7769,145.0605,Eastern Metropolitan,1554
Ivanhoe East,31 Keam St,4,House,2200000,S,Miles,12/11/2016,9,3079,4,2,2,1004,247,0.246015936,1935,City of ,Banyule,City of Banyule,-37.7689,145.0665,Eastern Metropolitan,1554
Ivanhoe East,41 McArthur Rd,4,House,1740000,S,Miles,7/11/2016,9,3079,4,3,3,948,249,0.262658228,1960,City of ,Banyule,City of Banyule,-37.7759,145.063,Eastern Metropolitan,1554
Ivanhoe East,44 Keam St,4,House,1660000,S,Fletchers,8/10/2016,9,3079,4,2,2,830,315,0.379518072,1950,City of ,Banyule,City of Banyule,-37.7679,145.0673,Eastern Metropolitan,1554
Ivanhoe East,1/169 Lower Heidelberg Rd,3,Townhouse,1050000,VB,Nelson,22/08/2016,9,3079,3,2,1,180,165,0.916666667,2012,City of ,Banyule,City of Banyule,-37.772,145.0538,Eastern Metropolitan,1554
Ivanhoe East,24 Flora Gr,3,House,1605000,S,Miles,6/08/2016,9,3079,3,1,1,624,117,0.1875,1950,City of ,Banyule,City of Banyule,-37.7741,145.0506,Eastern Metropolitan,1554
Ivanhoe East,5/3 Rotherwood Rd,2,Unit,470000,VB,Nelson,6/08/2016,9,3079,2,1,1,1473,65,0.044127631,1960,City of ,Banyule,City of Banyule,-37.7713,145.0499,Eastern Metropolitan,1554
Ivanhoe East,10 Carmichael St,4,House,1875000,PI,Nelson,18/06/2016,9,3079,4,3,2,583,318,0.545454545,1975,City of ,Banyule,City of Banyule,-37.7719,145.0582,Eastern Metropolitan,1554
Ivanhoe East,333 The Boulevard,5,House,1797000,S,hockingstuart,22/05/2016,9,3079,4,3,3,826,250,0.302663438,1955,City of ,Banyule,City of Banyule,-37.7793,145.0654,Eastern Metropolitan,1554
Ivanhoe East,325 The Boulevard,5,House,2325000,PI,Jellis,13/05/2017,9,3079,5,3,2,737,325,0.440976934,2008,City of ,Banyule,City of Banyule,-37.7794,145.0647,Eastern Metropolitan,1554
Ivanhoe East,475 The Boulevard,3,House,2400000,VB,Miles,13/05/2017,9,3079,3,2,2,1132,240,0.212014134,1950,City of ,Banyule,City of Banyule,-37.7715,145.0688,Eastern Metropolitan,1554
Ivanhoe East,6 Oakdene Pl,3,House,2525000,VB,Miles,3/06/2017,7.8,3079,3,2,1,805,261,0.324223602,1930,City of ,Banyule,City of Banyule,-37.7714,145.05963,Eastern Metropolitan,1554
Ivanhoe East,8 Carmichael St,3,House,1640000,S,Nelson,27/05/2017,7.8,3079,3,1,2,617,158,0.256077796,1930,City of ,Banyule,City of Banyule,-37.77212,145.05813,Eastern Metropolitan,1554
Ivanhoe East,46 McArthur Rd,3,House,1535000,S,Nelson,9/09/2017,7.8,3079,3,2,1,697,128,0.183644189,1930,City of ,Banyule,City of Banyule,-37.77536,145.06295,Eastern Metropolitan,1554
Ivanhoe East,170 The Boulevard,4,House,1930000,VB,Miles,3/03/2018,7.8,3079,4,2,2,605,216,0.357024793,1950,City of ,Banyule,City of Banyule,-37.77454,145.05212,Eastern Metropolitan,1554
Jacana,25 Bliburg St,3,House,495000,S,YPA,27/11/2016,14.5,3047,3,1,2,598,92,0.153846154,1965,City of ,Hume,City of Hume,-37.6878,144.9112,Northern Metropolitan,851
Jacana,15 Bliburg St,3,House,460000,PI,Eview,24/09/2016,14.5,3047,3,1,1,601,92,0.153078203,1960,City of ,Hume,City of Hume,-37.6889,144.9109,Northern Metropolitan,851
Jacana,17 Sunset Bvd,2,House,472500,S,YPA,28/05/2016,14.5,3047,2,1,2,729,88,0.120713306,1960,City of ,Hume,City of Hume,-37.6909,144.9136,Northern Metropolitan,851
Jacana,3 Fidge Ct,3,House,600000,S,Woodards,22/05/2016,14.5,3047,3,1,2,647,173,0.267387944,1960,City of ,Hume,City of Hume,-37.6904,144.9121,Northern Metropolitan,851
Jacana,147 Sunset Bvd,3,House,350000,PI,Barry,7/05/2016,14.5,3047,3,1,2,600,110,0.183333333,1950,City of ,Hume,City of Hume,-37.6866,144.9086,Northern Metropolitan,851
Jacana,39 Emu Pde,3,House,551000,S,YPA,4/03/2017,14.5,3047,3,1,0,610,121,0.198360656,1955,City of ,Hume,City of Hume,-37.6885,144.9092,Northern Metropolitan,851
Jacana,1 Robinson St,3,House,611000,S,Barry,25/02/2017,14.5,3047,3,1,3,624,93,0.149038462,1966,City of ,Hume,City of Hume,-37.6862,144.913,Northern Metropolitan,851
Jacana,108 Sunset Bvd,3,House,425000,S,Barry,16/04/2016,14.5,3047,3,1,2,650,90,0.138461538,1975,City of ,Hume,City of Hume,-37.687,144.9084,Northern Metropolitan,851
Jacana,81 Johnstone St,3,House,485000,SP,Barry,8/04/2017,14.5,3047,3,1,2,630,105.23,0.167031746,1970,City of ,Hume,City of Hume,-37.6822,144.9108,Northern Metropolitan,851
Jacana,34 Bliburg St,4,House,650000,PI,YPA,1/07/2017,14,3047,4,1,1,692,181,0.261560694,1960,City of ,Hume,City of Hume,-37.6876,144.91167,Northern Metropolitan,851
Jacana,12/1051 Pascoe Vale Rd,2,Townhouse,390000,S,YPA,1/07/2017,14,3047,2,1,1,165,89,0.539393939,1995,City of ,Hume,City of Hume,-37.68582,144.91638,Northern Metropolitan,851
Jacana,7 Bessell Ct,3,House,590500,S,YPA,27/05/2017,14,3047,3,1,1,708,90,0.127118644,1960,City of ,Hume,City of Hume,-37.68825,144.91484,Northern Metropolitan,851
Jacana,17 Fidge Ct,2,House,575500,S,RW,8/07/2017,14,3047,2,1,1,662,98,0.148036254,1960,City of ,Hume,City of Hume,-37.68988,144.91113,Northern Metropolitan,851
Jacana,47 Lorraine Cr,3,House,550000,SP,Morrison,12/08/2017,14,3047,3,1,2,704,94,0.133522727,1950,City of ,Hume,City of Hume,-37.6845,144.90761,Northern Metropolitan,851
Jacana,12 Lorraine Cr,3,House,528000,SP,RW,22/07/2017,14,3047,3,1,3,588,92,0.156462585,1960,City of ,Hume,City of Hume,-37.68306,144.90928,Northern Metropolitan,851
Jacana,17 Emu Pde,3,House,626000,S,Raine,16/09/2017,14,3047,3,1,2,622,87,0.139871383,1960,City of ,Hume,City of Hume,-37.68908,144.9116,Northern Metropolitan,851
Jacana,29 Hendricks Cr,4,House,650000,S,Stockdale,19/08/2017,14,3047,4,3,1,693,120,0.173160173,1980,City of ,Hume,City of Hume,-37.68196,144.90661,Northern Metropolitan,851
Jacana,1 Biltris Ct,3,House,570000,PI,YPA,14/10/2017,14,3047,3,1,0,723,76,0.105117566,1960,City of ,Hume,City of Hume,-37.69064,144.91105,Northern Metropolitan,851
Jacana,2 Bannister St,4,House,616000,S,YPA,28/10/2017,14,3047,4,3,2,543,124,0.228360958,1960,City of ,Hume,City of Hume,-37.68946,144.9099,Northern Metropolitan,851
Jacana,9 Fox Ct,3,House,455000,SP,YPA,6/01/2018,14,3047,3,1,1,316,84,0.265822785,1960,City of ,Hume,City of Hume,-37.69025,144.91467,Northern Metropolitan,851
Jacana,27 Hendricks Cr,4,House,600000,S,Stockdale,3/03/2018,14,3047,4,2,4,905,85,0.093922652,1990,City of ,Hume,City of Hume,-37.68209,144.9067,Northern Metropolitan,851
Jacana,10 Bliburg St,3,House,615000,S,RW,17/03/2018,14,3047,3,1,1,757,115,0.151915456,1975,City of ,Hume,City of Hume,-37.6899,144.91092,Northern Metropolitan,851
Jacana,18 Lichfield Av,4,House,600000,PI,Barry,24/02/2018,14,3047,4,1,1,600,120,0.2,1960,City of ,Hume,City of Hume,-37.68725,144.91374,Northern Metropolitan,851
Kealba,3 Stenson Rd,3,House,515000,S,Sweeney,10/12/2016,15,3021,3,1,4,597,114,0.190954774,1975,City of ,Brimbank,City of Brimbank,-37.7392,144.8241,Western Metropolitan,1202
Kealba,44 Stenson Rd,4,House,751000,S,McDonald,19/11/2016,15,3021,4,2,2,649,305,0.469953775,2000,City of ,Brimbank,City of Brimbank,-37.7382,144.8292,Western Metropolitan,1202
Kealba,29 Orbital Dr,4,House,1095000,S,Sweeney,15/10/2016,15,3021,4,3,5,654,414,0.633027523,,City of ,Brimbank,City of Brimbank,-37.7392,144.8299,Western Metropolitan,1202
Kealba,4 Woolstone Cl,4,House,560000,SP,Brad,24/09/2016,15,3021,4,2,2,612,155,0.253267974,1980,City of ,Brimbank,City of Brimbank,-37.7378,144.8264,Western Metropolitan,1202
Kealba,26 Calverton Rd,4,House,500000,SP,Brad,22/08/2016,15,3021,4,1,2,574,100,0.174216028,1985,City of ,Brimbank,City of Brimbank,-37.7336,144.8226,Western Metropolitan,1202
Kealba,128 Driscolls Rd,3,House,582000,SP,Brad,16/07/2016,15,3021,3,2,4,530,186,0.350943396,1980,City of ,Brimbank,City of Brimbank,-37.7375,144.8282,Western Metropolitan,1202
Kealba,6 McGrath Cl,3,House,545000,SP,Brad,16/07/2016,15,3021,3,2,2,570,163,0.285964912,1980,City of ,Brimbank,City of Brimbank,-37.7367,144.8246,Western Metropolitan,1202
Kealba,7 Donnelly Ct,4,House,646000,S,Ray,29/04/2017,15,3021,4,2,2,658,198,0.300911854,1980,City of ,Brimbank,City of Brimbank,-37.7358,144.8217,Western Metropolitan,1202
Kealba,2 Stewart Cl,5,House,750000,SP,Brad,3/09/2017,14,3021,5,2,4,647,207,0.319938176,1983,City of ,Brimbank,City of Brimbank,-37.73726,144.82998,Western Metropolitan,1202
Kealba,216 Sunshine Av,3,House,572000,S,Barry,23/09/2017,14,3021,3,1,2,554,125,0.225631769,1975,City of ,Brimbank,City of Brimbank,-37.73522,144.82044,Western Metropolitan,1202
Kealba,10 Dowling St,3,House,587000,S,Barry,21/10/2017,14,3021,3,1,1,583,108,0.185248714,1980,City of ,Brimbank,City of Brimbank,-37.73642,144.82851,Western Metropolitan,1202
Kealba,22 McShane Dr,3,House,632500,S,Brad,25/11/2017,14,3021,3,1,2,533,121,0.227016886,1980,City of ,Brimbank,City of Brimbank,-37.7305,144.824,Western Metropolitan,1202
Kealba,1 Hadley Cl,4,House,600000,S,C21,9/12/2017,14,3021,4,2,4,630,179,0.284126984,1985,City of ,Brimbank,City of Brimbank,-37.73429,144.82178,Western Metropolitan,1202
Kealba,44 Bellara Cr,4,House,610000,S,Ray,10/02/2018,14,3021,4,2,2,568,210,0.36971831,1974,City of ,Brimbank,City of Brimbank,-37.73027,144.81655,Western Metropolitan,1202
Kealba,46 Bundeena Av,4,House,800000,SP,Brad,3/03/2018,14,3021,4,2,2,526,186,0.353612167,1990,City of ,Brimbank,City of Brimbank,-37.73152,144.82612,Western Metropolitan,1202
